family,model_name,rank,rho,seed,lr,top1_fired,top1_fire_step,collapsed,max_grad_norm,final_loss,path,sha256
Dream,dream,16,0.05,42,2e-06,True,11,False,447.69714310577325,3.015625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p05_s42/dream_r16_m0p05_s42.json,ae7ddec19fdfeb16
Dream,dream,16,0.05,7,2e-06,True,11,False,2070.179370969977,2.75,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p05_s7/dream_r16_m0p05_s7.json,030aeb2aace84619
Dream,dream,16,0.2,1337,2e-06,True,11,False,280.61625732356543,2.6875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p20_s1337/dream_r16_m0p20_s1337.json,2218682cda9ab0c3
Dream,dream,16,0.2,42,2e-06,True,11,False,350.7907999639051,2.671875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p20_s42/dream_r16_m0p20_s42.json,cd7317ad0e755c74
Dream,dream,16,0.2,7,2e-06,True,11,False,451.5716887930349,1.859375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p20_s7/dream_r16_m0p20_s7.json,80be4cf443ef9d12
Dream,dream,16,0.4,1337,2e-06,True,11,False,191.3290491334669,2.671875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p40_s1337/dream_r16_m0p40_s1337.json,ee0301e39655a677
Dream,dream,16,0.4,42,2e-06,True,11,False,117.27992673888042,2.53125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p40_s42/dream_r16_m0p40_s42.json,4a5376716517d27f
Dream,dream,16,0.4,7,2e-06,True,11,False,119.22125086962609,2.3125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p40_s7/dream_r16_m0p40_s7.json,e893476d4a2d7f00
Dream,dream,16,0.7,1337,2e-06,True,11,False,113.42475274463193,2.640625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p70_s1337/dream_r16_m0p70_s1337.json,1b1faa70b67b6071
Dream,dream,16,0.7,42,2e-06,True,11,False,165.42900720665435,2.890625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p70_s42/dream_r16_m0p70_s42.json,d6454b66ee312d4f
Dream,dream,16,0.7,7,2e-06,True,11,False,150.0402214061959,2.109375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p70_s7/dream_r16_m0p70_s7.json,109b94550ac0e6f6
Dream,dream,16,0.9,1337,2e-06,True,11,False,588.4317885148533,2.921875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p90_s1337/dream_r16_m0p90_s1337.json,26646d99461b1919
Dream,dream,16,0.9,42,2e-06,True,11,False,176.22483587207643,2.5625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p90_s42/dream_r16_m0p90_s42.json,ca742bd9853df7ca
Dream,dream,16,0.9,7,2e-06,True,11,False,354.4212835707257,2.671875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r16_m0p90_s7/dream_r16_m0p90_s7.json,adab1837e8a16819
Dream,dream,4,0.05,1337,2e-06,True,11,False,927.1577548976114,3.84375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p05_s1337/dream_r4_m0p05_s1337.json,2b5b5b0e40a2588f
Dream,dream,4,0.05,42,2e-06,True,11,False,390.0121603697612,3.4375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p05_s42/dream_r4_m0p05_s42.json,634fe62528f089f1
Dream,dream,4,0.05,7,2e-06,True,11,False,239.80558467028345,2.90625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p05_s7/dream_r4_m0p05_s7.json,feb7696f253be0f5
Dream,dream,4,0.2,1337,2e-06,True,11,False,194.73583567809246,2.703125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p20_s1337/dream_r4_m0p20_s1337.json,0809339a07643258
Dream,dream,4,0.2,42,2e-06,True,11,False,149.84998144949006,2.640625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p20_s42/dream_r4_m0p20_s42.json,c58b48619780377d
Dream,dream,4,0.2,7,2e-06,True,11,False,133.8318695786897,1.851562,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p20_s7/dream_r4_m0p20_s7.json,ebf3cc92df5eb629
Dream,dream,4,0.4,1337,2e-06,True,11,False,97.77501479468413,2.796875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p40_s1337/dream_r4_m0p40_s1337.json,fef7412ec05ee242
Dream,dream,4,0.4,42,2e-06,True,11,False,62.49700507950483,2.71875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p40_s42/dream_r4_m0p40_s42.json,d7a1c206534a796e
Dream,dream,4,0.4,7,2e-06,True,11,False,81.50611276387778,2.53125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p40_s7/dream_r4_m0p40_s7.json,c3c8e8f8a9e30a7e
Dream,dream,4,0.7,1337,2e-06,True,11,False,79.73339296412838,2.71875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p70_s1337/dream_r4_m0p70_s1337.json,b10c776f970d478c
Dream,dream,4,0.7,42,2e-06,True,11,False,81.33218987544348,3.03125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p70_s42/dream_r4_m0p70_s42.json,5f1ab71e1eafa4a7
Dream,dream,4,0.7,7,2e-06,True,11,False,88.86660491193079,2.15625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p70_s7/dream_r4_m0p70_s7.json,7a6aaad011d203cf
Dream,dream,4,0.9,1337,2e-06,True,11,False,443.30752712435384,2.984375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p90_s1337/dream_r4_m0p90_s1337.json,471f4bbb229bed18
Dream,dream,4,0.9,42,2e-06,True,11,False,109.00943372563057,2.625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p90_s42/dream_r4_m0p90_s42.json,abcedf728193023b
Dream,dream,4,0.9,7,2e-06,True,11,False,230.96006887936255,2.859375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r4_m0p90_s7/dream_r4_m0p90_s7.json,cf2c054871b8f95e
Dream,dream,64,0.05,1337,2e-06,True,11,False,1095.039771810035,4.4375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p05_s1337/dream_r64_m0p05_s1337.json,707dbca9b66e9446
Dream,dream,64,0.05,42,2e-06,True,11,False,2757.222255822038,2.90625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p05_s42/dream_r64_m0p05_s42.json,74efde740d578bae
Dream,dream,64,0.05,7,2e-06,True,11,False,1700.0790559944096,1.960938,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p05_s7/dream_r64_m0p05_s7.json,f0db2b3bb6f41ac4
Dream,dream,64,0.2,1337,2e-06,True,11,False,445.7357642956862,2.546875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p20_s1337/dream_r64_m0p20_s1337.json,054bd146e1ef3275
Dream,dream,64,0.2,42,2e-06,True,11,False,320.6914037485079,2.53125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p20_s42/dream_r64_m0p20_s42.json,d55228d8657941fa
Dream,dream,64,0.2,7,2e-06,True,11,False,363.3413035989239,1.78125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p20_s7/dream_r64_m0p20_s7.json,a51edce1c8e0f6d5
Dream,dream,64,0.4,1337,2e-06,True,11,False,177.08475579065407,2.546875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p40_s1337/dream_r64_m0p40_s1337.json,31ab67e12c4a576e
Dream,dream,64,0.4,42,2e-06,True,11,False,175.58844014641184,2.34375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p40_s42/dream_r64_m0p40_s42.json,3b5c0943af032629
Dream,dream,64,0.4,7,2e-06,True,11,False,150.1048021681297,2.171875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p40_s7/dream_r64_m0p40_s7.json,56c64e5df6abfcbe
Dream,dream,64,0.7,1337,2e-06,True,11,False,357.60235961495476,2.453125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p70_s1337/dream_r64_m0p70_s1337.json,f8697627174a297f
Dream,dream,64,0.7,42,2e-06,True,11,False,202.44660364965387,2.671875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p70_s42/dream_r64_m0p70_s42.json,84cb9737ee5d14b6
Dream,dream,64,0.7,7,2e-06,True,11,False,221.22553645271805,2.015625,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p70_s7/dream_r64_m0p70_s7.json,18b51159ffe5779b
Dream,dream,64,0.9,1337,2e-06,True,11,False,536.9297032513063,2.6875,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p90_s1337/dream_r64_m0p90_s1337.json,7e9df78334bbe554
Dream,dream,64,0.9,42,2e-06,True,11,False,808.733969712127,2.53125,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p90_s42/dream_r64_m0p90_s42.json,3cd9de5bccce3295
Dream,dream,64,0.9,7,2e-06,True,11,False,914.606572095831,2.34375,results/peft_results/peft_results_w7_k15b_dream_matched_n3/dream_r64_m0p90_s7/dream_r64_m0p90_s7.json,64f00c46c554ab7e
MDLM,mdlm_base,16,0.05,1337,0.0001,True,27,False,46.261997976824745,0.622107,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p05_s1337/mdlm_r16_m0p05_s1337.json,dc4e438bdff65e33
MDLM,mdlm_base,16,0.05,42,0.0001,True,22,False,156.4967429366002,5.262809,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p05_s42/mdlm_r16_m0p05_s42.json,569f7716d9ed1039
MDLM,mdlm_base,16,0.05,7,0.0001,True,26,False,59.0431784249483,0.123198,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p05_s7/mdlm_r16_m0p05_s7.json,33422d7d432cdbd2
MDLM,mdlm_base,16,0.2,1337,0.0001,True,11,False,819.302435610771,0.540734,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p20_s1337/mdlm_r16_m0p2_s1337.json,5c30a2193393c34f
MDLM,mdlm_base,16,0.2,42,0.0001,True,17,False,87.9467746159648,4.910996,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p20_s42/mdlm_r16_m0p2_s42.json,fe371d72a3855313
MDLM,mdlm_base,16,0.2,7,0.0001,True,11,False,767.5610916627403,1.435079,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p20_s7/mdlm_r16_m0p2_s7.json,a11a8fd9bff8f98c
MDLM,mdlm_base,16,0.4,1337,0.0001,True,11,False,64.37849489220832,1.212529,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p40_s1337/mdlm_r16_m0p4_s1337.json,fae87f3d8fd501b6
MDLM,mdlm_base,16,0.4,42,0.0001,True,11,False,12.641096674538177,3.980854,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p40_s42/mdlm_r16_m0p4_s42.json,f36e5f0c9b0925ff
MDLM,mdlm_base,16,0.4,7,0.0001,True,11,False,22.363983551073577,1.394117,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p40_s7/mdlm_r16_m0p4_s7.json,1e64b5c0f1c8b2c9
MDLM,mdlm_base,16,0.7,1337,0.0001,True,11,False,14.801819850073244,4.871971,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p70_s1337/mdlm_r16_m0p7_s1337.json,0d25f2e387fce712
MDLM,mdlm_base,16,0.7,42,0.0001,True,11,False,11.546125719057025,4.694917,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p70_s42/mdlm_r16_m0p7_s42.json,c763605d82e39958
MDLM,mdlm_base,16,0.7,7,0.0001,True,14,False,12.310748820338462,4.149052,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p70_s7/mdlm_r16_m0p7_s7.json,21d78cd34a265404
MDLM,mdlm_base,16,0.9,1337,0.0001,True,11,False,17.791952996529197,5.163106,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p90_s1337/mdlm_r16_m0p9_s1337.json,71c64f1f28e65fd1
MDLM,mdlm_base,16,0.9,42,0.0001,True,11,False,16.85576641436826,5.10911,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p90_s42/mdlm_r16_m0p9_s42.json,569847fd4504257b
MDLM,mdlm_base,16,0.9,7,0.0001,True,11,False,12.825787365906702,5.110589,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r16_m0p90_s7/mdlm_r16_m0p9_s7.json,62204db6f800f05c
MDLM,mdlm_base,4,0.05,1337,0.0001,True,33,False,79.1927623187444,1.058412,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p05_s1337/mdlm_r4_m0p05_s1337.json,97bdf4f4c4520da4
MDLM,mdlm_base,4,0.05,42,0.0001,True,24,False,328.5928316005344,4.379389,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p05_s42/mdlm_r4_m0p05_s42.json,1c895c12b2573d83
MDLM,mdlm_base,4,0.05,7,0.0001,True,33,False,42.241362716360655,1.527026,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p05_s7/mdlm_r4_m0p05_s7.json,3f79977f9ec04a5a
MDLM,mdlm_base,4,0.2,1337,0.0001,True,11,False,182.00709559616297,0.677528,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p20_s1337/mdlm_r4_m0p2_s1337.json,6ee5ab396d281cdb
MDLM,mdlm_base,4,0.2,42,0.0001,True,17,False,84.53293684403727,6.01557,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p20_s42/mdlm_r4_m0p2_s42.json,2f4b930fdb216956
MDLM,mdlm_base,4,0.2,7,0.0001,True,11,False,19.18262211972155,1.73046,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p20_s7/mdlm_r4_m0p2_s7.json,0c767983d171e763
MDLM,mdlm_base,4,0.4,1337,0.0001,True,11,False,19.420811631041673,2.355015,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p40_s1337/mdlm_r4_m0p4_s1337.json,b84f844ae3009e43
MDLM,mdlm_base,4,0.4,42,0.0001,True,11,False,12.632851165295696,4.267937,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p40_s42/mdlm_r4_m0p4_s42.json,a57e5b8f95674d1d
MDLM,mdlm_base,4,0.4,7,0.0001,True,11,False,10.297454134185909,1.748577,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p40_s7/mdlm_r4_m0p4_s7.json,eb67a9155d749034
MDLM,mdlm_base,4,0.7,1337,0.0001,True,11,False,10.881324157625407,5.594931,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p70_s1337/mdlm_r4_m0p7_s1337.json,29017921e3a78527
MDLM,mdlm_base,4,0.7,42,0.0001,True,11,False,14.047105711873908,4.982558,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p70_s42/mdlm_r4_m0p7_s42.json,135a9724f40794ec
MDLM,mdlm_base,4,0.7,7,0.0001,True,14,False,31.485117305790574,4.829264,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p70_s7/mdlm_r4_m0p7_s7.json,8c8e1063351886e2
MDLM,mdlm_base,4,0.9,1337,0.0001,True,11,False,13.331289256032344,5.491558,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p90_s1337/mdlm_r4_m0p9_s1337.json,128565454c8647da
MDLM,mdlm_base,4,0.9,42,0.0001,True,11,False,23.170660927472994,5.347662,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p90_s42/mdlm_r4_m0p9_s42.json,25c6e18281cc9877
MDLM,mdlm_base,4,0.9,7,0.0001,True,11,False,16.347919931652196,5.524643,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r4_m0p90_s7/mdlm_r4_m0p9_s7.json,463d7c3fdc952862
MDLM,mdlm_base,64,0.05,1337,0.0001,True,16,False,67.94205020352682,0.368142,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p05_s1337/mdlm_r64_m0p05_s1337.json,a6a774324b4d03f9
MDLM,mdlm_base,64,0.05,42,0.0001,True,13,False,52.58914441420651,5.701141,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p05_s42/mdlm_r64_m0p05_s42.json,349c65c51932638f
MDLM,mdlm_base,64,0.05,7,0.0001,True,19,False,1159.2944690168688,0.005999,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p05_s7/mdlm_r64_m0p05_s7.json,ab094b48728cea46
MDLM,mdlm_base,64,0.2,1337,0.0001,True,11,False,166.72813768705922,0.344107,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p20_s1337/mdlm_r64_m0p2_s1337.json,9842f18a0aaf8737
MDLM,mdlm_base,64,0.2,42,0.0001,True,13,False,21.524964227471663,4.184492,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p20_s42/mdlm_r64_m0p2_s42.json,af7eaa752e40c855
MDLM,mdlm_base,64,0.2,7,0.0001,True,11,False,22.18877701465273,1.272837,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p20_s7/mdlm_r64_m0p2_s7.json,6f34f0ad7d657832
MDLM,mdlm_base,64,0.4,1337,0.0001,True,11,False,18.76422837735236,0.53205,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p40_s1337/mdlm_r64_m0p4_s1337.json,2c90ff71b731dca6
MDLM,mdlm_base,64,0.4,42,0.0001,True,11,False,13.036154446170046,3.390016,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p40_s42/mdlm_r64_m0p4_s42.json,f569ea884f2ff7bd
MDLM,mdlm_base,64,0.4,7,0.0001,True,11,False,21.11283094073454,0.97068,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p40_s7/mdlm_r64_m0p4_s7.json,b54b2648420d8768
MDLM,mdlm_base,64,0.7,1337,0.0001,True,11,False,12.629065371188151,4.280129,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p70_s1337/mdlm_r64_m0p7_s1337.json,791aae00fc2ee8e0
MDLM,mdlm_base,64,0.7,42,0.0001,True,11,False,21.144565052779416,4.171691,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p70_s42/mdlm_r64_m0p7_s42.json,b91801709210f66e
MDLM,mdlm_base,64,0.7,7,0.0001,True,11,False,50.278388210777834,3.431481,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p70_s7/mdlm_r64_m0p7_s7.json,51c744d680588420
MDLM,mdlm_base,64,0.9,1337,0.0001,True,11,False,18.560484251183308,4.921406,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p90_s1337/mdlm_r64_m0p9_s1337.json,364a4ce6b3889b45
MDLM,mdlm_base,64,0.9,42,0.0001,True,11,False,20.53419513623463,4.75954,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p90_s42/mdlm_r64_m0p9_s42.json,52a704672b13c045
MDLM,mdlm_base,64,0.9,7,0.0001,True,11,False,12.3157142137828,4.811061,results/peft_results/peft_results_w7_k15_mdlm_top1_n3/mdlm_r64_m0p90_s7/mdlm_r64_m0p9_s7.json,7afc5dad8306f575
